atm_id,transaction_date,transaction_time,amount,transaction_type,day_of_week
ATM042,2023-09-05,22:03:53,3507533,DEPÓSITO,2
ATM029,2024-01-19,05:21:55,940852,RETIRO,5
ATM063,2023-10-17,09:48:51,1362299,RETIRO,2
ATM050,2023-12-15,08:20:01,762128,DEPÓSITO,5
ATM090,2023-11-18,15:56:21,1758131,RETIRO,6
ATM007,2023-09-07,23:15:02,2779931,RETIRO,4
ATM015,2024-02-24,18:26:59,1609364,RETIRO,6
ATM024,2023-11-21,12:32:04,4815934,DEPÓSITO,2
ATM069,2023-10-05,23:25:33,2515951,DEPÓSITO,4
ATM047,2023-12-10,09:33:47,1654334,DEPÓSITO,7
ATM034,2023-11-10,00:12:06,4792767,DEPÓSITO,5
ATM084,2023-09-06,18:17:51,2007678,DEPÓSITO,3
ATM097,2023-11-19,14:10:52,2836745,DEPÓSITO,7
ATM014,2023-12-17,22:30:52,2972211,RETIRO,7
ATM040,2023-11-02,03:23:57,4335301,DEPÓSITO,4
ATM019,2024-01-09,22:24:56,2612031,RETIRO,2
ATM057,2023-11-18,19:51:38,114623,RETIRO,6
ATM007,2024-02-16,10:49:57,572130,DEPÓSITO,5
ATM049,2023-12-23,02:55:54,2944487,DEPÓSITO,6
ATM077,2023-09-20,00:06:33,302297,RETIRO,3
ATM020,2024-01-09,02:34:56,4177184,DEPÓSITO,2
ATM046,2023-12-15,08:38:55,1820355,RETIRO,5
ATM073,2023-10-17,23:45:44,161273,RETIRO,2
ATM059,2023-11-11,03:03:55,2489820,RETIRO,6
ATM070,2024-01-27,05:05:28,2948894,RETIRO,6
ATM056,2023-10-11,15:05:20,2625569,RETIRO,3
ATM005,2023-12-29,05:11:28,2079130,RETIRO,5
ATM033,2024-02-06,20:30:12,1279740,DEPÓSITO,2
ATM066,2023-09-16,03:39:26,4847150,DEPÓSITO,6
ATM036,2024-01-06,23:21:38,3026029,DEPÓSITO,6
ATM010,2023-09-17,05:10:58,2161101,RETIRO,7
ATM061,2023-10-15,02:16:17,1713131,DEPÓSITO,7
ATM033,2023-12-22,22:38:16,1972029,DEPÓSITO,5
ATM029,2024-01-12,10:25:53,3078312,DEPÓSITO,5
ATM065,2024-01-21,08:47:37,899240,DEPÓSITO,7
ATM075,2023-11-19,06:48:27,86639,RETIRO,7
ATM083,2023-09-30,17:44:14,885922,RETIRO,6
ATM081,2023-11-07,20:35:32,1636649,RETIRO,2
ATM055,2024-01-22,09:42:35,1242292,RETIRO,1
ATM030,2023-09-22,06:40:26,3630065,DEPÓSITO,5
ATM035,2024-01-10,02:39:52,298060,RETIRO,3
ATM070,2023-09-07,22:14:05,1931414,RETIRO,4
ATM083,2023-10-01,00:42:59,1194152,RETIRO,7
ATM095,2023-10-05,11:51:39,4502158,DEPÓSITO,4
ATM061,2023-09-26,02:49:27,2491571,DEPÓSITO,2
ATM067,2024-02-17,12:51:29,2026103,RETIRO,6
ATM035,2024-01-19,02:30:45,257577,DEPÓSITO,5
ATM095,2023-10-28,07:25:27,2997494,DEPÓSITO,6
ATM066,2024-02-04,01:30:48,2155653,DEPÓSITO,7
ATM066,2024-01-05,14:22:44,3827974,DEPÓSITO,5
ATM076,2023-10-02,23:28:22,1563641,RETIRO,1
ATM067,2024-01-18,06:29:53,1045158,RETIRO,4
ATM042,2023-12-13,18:17:22,2616437,DEPÓSITO,3
ATM027,2024-01-14,12:05:43,3030027,DEPÓSITO,7
ATM046,2023-09-30,15:31:16,2167317,DEPÓSITO,6
ATM097,2023-10-13,02:04:52,2918687,RETIRO,5
ATM016,2024-02-12,18:21:42,2319737,RETIRO,1
ATM039,2023-11-20,21:16:36,1731876,RETIRO,1
ATM049,2023-11-02,14:48:46,1040338,RETIRO,4
ATM052,2023-11-11,02:54:40,138213,DEPÓSITO,6
ATM024,2023-12-18,05:50:48,914230,RETIRO,1
ATM089,2024-01-03,02:48:40,3002486,DEPÓSITO,3
ATM009,2023-12-19,09:10:46,4214954,DEPÓSITO,2
ATM080,2024-03-01,12:37:52,2528310,RETIRO,5
ATM099,2023-09-27,02:55:56,4258524,DEPÓSITO,3
ATM039,2023-09-03,07:22:33,4512418,DEPÓSITO,7
ATM068,2023-09-04,13:36:46,1747713,RETIRO,1
ATM057,2023-11-02,10:37:22,1535381,DEPÓSITO,4
ATM087,2023-12-23,04:56:25,1938738,RETIRO,6
ATM014,2023-11-10,00:43:17,1501943,DEPÓSITO,5
ATM049,2023-09-26,20:59:29,4723225,DEPÓSITO,2
ATM092,2023-09-22,09:56:52,4330583,DEPÓSITO,5
ATM040,2024-01-12,00:42:42,1001730,RETIRO,5
ATM076,2024-02-04,18:28:46,1903404,RETIRO,7
ATM017,2023-10-16,10:10:55,657119,RETIRO,1
ATM001,2024-01-02,12:54:35,2634108,DEPÓSITO,2
ATM092,2024-02-22,15:42:47,1068237,RETIRO,4
ATM084,2023-12-03,09:41:00,3959737,DEPÓSITO,7
ATM002,2023-12-22,20:43:42,1399502,DEPÓSITO,5
ATM020,2023-12-19,14:11:12,2512449,DEPÓSITO,2
ATM033,2024-01-05,04:12:06,2617433,DEPÓSITO,5
ATM082,2023-10-19,22:41:06,1735635,RETIRO,4
ATM024,2024-01-20,18:07:45,2042684,RETIRO,6
ATM083,2024-02-11,00:10:20,860103,RETIRO,7
ATM002,2024-01-21,15:13:27,2359571,RETIRO,7
ATM082,2023-12-03,09:36:58,1972245,RETIRO,7
ATM095,2024-01-31,21:18:53,2255994,RETIRO,3
ATM083,2024-01-09,18:32:04,4662762,DEPÓSITO,2
ATM048,2023-12-14,14:30:50,2437706,DEPÓSITO,4
ATM018,2023-12-26,19:35:39,1512158,RETIRO,2
ATM094,2023-09-20,14:30:53,3288633,DEPÓSITO,3
ATM077,2024-01-11,04:00:14,2044982,DEPÓSITO,4
ATM075,2024-01-15,19:20:21,1691782,DEPÓSITO,1
ATM073,2024-01-26,18:25:56,1550174,RETIRO,5
ATM096,2024-01-26,01:37:50,690048,RETIRO,5
ATM034,2023-12-22,09:14:23,3016035,DEPÓSITO,5
ATM064,2024-02-22,20:16:24,922126,DEPÓSITO,4
ATM076,2024-02-16,21:16:24,1710218,DEPÓSITO,5
ATM056,2024-01-04,11:27:42,3456005,DEPÓSITO,4
ATM026,2023-11-18,03:31:15,2483463,DEPÓSITO,6
ATM044,2024-01-28,09:01:09,2243843,DEPÓSITO,7
ATM093,2023-11-20,10:09:40,860763,DEPÓSITO,1
ATM015,2023-09-13,10:19:56,1639842,RETIRO,3
ATM075,2023-09-22,10:16:55,724386,DEPÓSITO,5
ATM063,2023-11-04,15:35:52,1650103,RETIRO,6
ATM037,2024-02-21,23:39:04,1455853,DEPÓSITO,3
ATM055,2024-02-09,00:02:09,1286653,RETIRO,5
ATM084,2023-09-17,21:41:23,2189681,RETIRO,7
ATM050,2023-10-24,15:41:29,2410499,RETIRO,2
ATM030,2023-09-28,02:54:22,1869963,DEPÓSITO,4
ATM083,2023-10-17,00:14:05,1096973,DEPÓSITO,2
ATM040,2023-12-30,12:15:36,68040,RETIRO,6
ATM047,2024-02-04,22:50:38,3527333,DEPÓSITO,7
ATM038,2023-10-19,23:00:08,92224,RETIRO,4
ATM012,2024-03-01,08:09:32,146854,RETIRO,5
ATM028,2023-12-11,07:47:59,1863931,RETIRO,1
ATM001,2023-12-08,17:38:21,4719393,DEPÓSITO,5
ATM085,2024-02-12,20:50:44,1566293,DEPÓSITO,1
ATM078,2023-12-03,05:07:03,3796243,DEPÓSITO,7
ATM009,2023-11-01,12:11:03,2906390,DEPÓSITO,3
ATM062,2024-02-21,13:57:30,4436294,DEPÓSITO,3
ATM030,2023-10-23,10:04:16,1498148,DEPÓSITO,1
ATM009,2023-09-22,16:51:08,801116,RETIRO,5
ATM016,2023-11-08,11:23:25,3627324,DEPÓSITO,3
ATM045,2023-10-17,23:44:15,4771168,DEPÓSITO,2
ATM002,2024-02-11,06:37:45,498368,RETIRO,7
ATM063,2024-02-13,19:21:02,2454455,RETIRO,2
ATM055,2023-09-21,23:54:50,2326663,RETIRO,4
ATM063,2023-12-04,15:52:25,867787,RETIRO,1
ATM063,2024-01-15,03:07:48,2994432,RETIRO,1
ATM063,2023-11-29,03:57:32,1628452,DEPÓSITO,3
ATM025,2023-11-11,20:53:21,4981607,DEPÓSITO,6
ATM001,2023-11-26,08:44:57,3228417,DEPÓSITO,7
ATM026,2024-01-23,19:30:21,729425,RETIRO,2
ATM053,2023-12-06,19:57:23,2585817,DEPÓSITO,3
ATM017,2024-01-22,17:21:51,2177778,DEPÓSITO,1
ATM008,2023-10-17,01:17:42,525286,RETIRO,2
ATM075,2024-01-27,23:21:05,1773778,RETIRO,6
ATM005,2023-12-03,19:34:14,1067118,DEPÓSITO,7
ATM043,2023-09-03,08:26:32,2617058,DEPÓSITO,7
ATM064,2024-01-21,00:27:53,2219027,RETIRO,7
ATM092,2023-12-25,12:49:36,2184358,DEPÓSITO,1
ATM051,2024-02-17,11:50:20,3558282,DEPÓSITO,6
ATM049,2023-09-12,08:45:42,1970330,DEPÓSITO,2
ATM006,2023-10-10,23:58:53,1661154,RETIRO,2
ATM031,2023-11-30,10:32:10,1409694,RETIRO,4
ATM047,2023-10-16,20:46:09,3972312,DEPÓSITO,1
ATM031,2024-02-23,20:44:34,1685707,RETIRO,5
ATM078,2023-10-22,19:17:42,1831523,RETIRO,7
ATM020,2024-01-01,09:23:22,571084,DEPÓSITO,1
ATM024,2024-01-10,12:53:00,377514,DEPÓSITO,3
ATM075,2023-10-28,04:30:41,105999,DEPÓSITO,6
ATM020,2023-12-07,16:10:04,744466,DEPÓSITO,4
ATM071,2023-10-27,15:44:03,2076111,RETIRO,5
ATM018,2023-12-28,10:57:13,403040,RETIRO,4
ATM045,2024-02-22,14:53:10,3791459,DEPÓSITO,4
ATM074,2024-02-07,22:16:39,3069350,DEPÓSITO,3
ATM035,2024-01-01,22:34:17,2006611,RETIRO,1
ATM079,2023-12-13,20:29:50,1819052,RETIRO,3
ATM005,2023-09-26,19:16:31,1019393,DEPÓSITO,2
ATM098,2023-11-29,11:20:47,3857256,DEPÓSITO,3
ATM093,2023-12-23,03:31:59,1983970,DEPÓSITO,6
ATM034,2023-12-02,23:44:55,390986,DEPÓSITO,6
ATM001,2023-09-03,16:28:27,2548525,DEPÓSITO,7
ATM005,2023-12-20,21:54:17,1314435,DEPÓSITO,3
ATM031,2024-02-12,22:48:51,2796890,RETIRO,1
ATM005,2024-01-12,06:17:53,2865208,RETIRO,5
ATM012,2023-12-13,09:12:41,1396200,DEPÓSITO,3
ATM070,2023-11-18,08:43:29,618074,DEPÓSITO,6
ATM025,2023-10-01,04:28:09,606262,RETIRO,7
ATM060,2024-01-08,15:42:42,2831338,RETIRO,1
ATM050,2023-10-31,04:54:33,1233409,DEPÓSITO,2
ATM023,2023-10-25,21:14:01,4104469,DEPÓSITO,3
ATM048,2023-09-02,08:46:58,1017830,RETIRO,6
ATM024,2023-11-13,07:01:38,1858470,DEPÓSITO,1
ATM081,2024-01-24,22:37:29,1960366,DEPÓSITO,3
ATM094,2023-10-24,18:15:34,1941127,RETIRO,2
ATM057,2023-11-19,09:26:49,2034032,DEPÓSITO,7
ATM028,2023-09-13,10:49:41,1910080,DEPÓSITO,3
ATM062,2024-02-24,03:56:25,4995159,DEPÓSITO,6
ATM024,2024-02-14,09:54:46,3314693,DEPÓSITO,3
ATM084,2023-10-18,07:02:09,187496,DEPÓSITO,3
ATM004,2023-09-24,10:33:48,2160911,RETIRO,7
ATM016,2023-11-06,04:53:08,2812119,DEPÓSITO,1
ATM041,2023-11-26,03:56:08,3099413,DEPÓSITO,7
ATM003,2024-01-01,05:16:38,3580969,DEPÓSITO,1
ATM016,2023-10-30,04:46:49,2247207,RETIRO,1
ATM014,2023-10-05,21:43:14,762073,DEPÓSITO,4
ATM100,2023-11-17,04:28:37,4807448,DEPÓSITO,5
ATM052,2023-12-22,17:20:28,785610,DEPÓSITO,5
ATM058,2023-10-17,16:59:41,1143826,RETIRO,2
ATM045,2023-09-02,17:21:52,2474483,RETIRO,6
ATM057,2023-12-18,13:08:11,3644796,DEPÓSITO,1
ATM037,2024-02-12,03:51:23,1376598,RETIRO,1
ATM074,2023-12-28,04:23:33,1623163,RETIRO,4
ATM028,2024-02-18,22:58:24,2327773,RETIRO,7
ATM038,2024-02-05,13:57:10,4614082,DEPÓSITO,1
ATM047,2023-10-12,13:21:54,2220672,DEPÓSITO,4
ATM051,2024-02-05,00:03:47,912353,RETIRO,1
ATM022,2023-12-10,16:38:48,1234856,RETIRO,7
ATM058,2023-10-25,09:00:21,2038238,DEPÓSITO,3
ATM016,2024-02-03,06:31:11,1286912,RETIRO,6
ATM031,2024-02-23,23:47:10,1056717,DEPÓSITO,5
ATM024,2023-11-29,18:33:02,2074453,RETIRO,3
ATM033,2024-02-18,22:50:50,1495599,DEPÓSITO,7
ATM043,2023-12-16,13:42:04,1146685,RETIRO,6
ATM064,2023-12-23,16:55:23,2226305,DEPÓSITO,6
ATM007,2024-02-18,12:47:07,3457454,DEPÓSITO,7
ATM008,2024-01-11,07:56:35,1066484,RETIRO,4
ATM098,2023-10-12,01:53:12,884651,DEPÓSITO,4
ATM071,2023-12-01,15:21:19,2604890,DEPÓSITO,5
ATM038,2023-12-01,18:40:19,1148990,DEPÓSITO,5
ATM083,2024-01-17,01:32:39,4793305,DEPÓSITO,3
ATM023,2024-02-19,17:13:04,994699,DEPÓSITO,1
ATM035,2024-01-14,01:57:23,2675043,RETIRO,7
ATM011,2023-11-17,23:53:46,2339705,RETIRO,5
ATM047,2023-09-27,15:28:41,4702785,DEPÓSITO,3
ATM013,2023-10-04,22:03:21,2318911,RETIRO,3
ATM049,2023-10-26,17:15:11,1934623,RETIRO,4
ATM052,2024-02-21,01:17:10,2365470,DEPÓSITO,3
ATM025,2023-11-19,21:14:12,695643,DEPÓSITO,7
ATM042,2024-02-13,22:34:59,737257,DEPÓSITO,2
ATM091,2023-09-24,22:07:30,1445672,RETIRO,7
ATM089,2023-09-05,04:46:08,526504,RETIRO,2
ATM056,2023-09-14,04:40:50,2943751,RETIRO,4
ATM032,2024-02-10,05:25:49,80704,RETIRO,6
ATM047,2023-11-29,13:51:32,2243560,DEPÓSITO,3
ATM047,2023-12-15,04:00:15,2521160,DEPÓSITO,5
ATM054,2024-02-08,18:30:14,643773,RETIRO,4
ATM010,2023-12-14,13:37:38,1189763,RETIRO,4
ATM064,2024-02-10,23:37:19,3123057,DEPÓSITO,6
ATM010,2023-11-21,10:31:27,1762460,RETIRO,2
ATM081,2023-10-11,21:00:27,2171396,DEPÓSITO,3
ATM045,2024-02-16,07:27:38,53500,RETIRO,5
ATM002,2023-10-26,23:51:35,868470,RETIRO,4
ATM072,2023-10-30,08:05:16,1293724,RETIRO,1
ATM019,2023-09-15,08:07:46,1660732,RETIRO,5
ATM019,2023-11-21,12:05:54,2829985,DEPÓSITO,2
ATM064,2023-10-06,05:03:13,616317,DEPÓSITO,5
ATM086,2024-02-27,12:58:59,4828307,DEPÓSITO,2
ATM086,2023-12-29,04:05:00,927090,RETIRO,5
ATM030,2024-02-07,12:11:34,4438808,DEPÓSITO,3
ATM099,2023-10-22,13:14:01,487200,RETIRO,7
ATM075,2023-11-25,18:04:02,555782,RETIRO,6
ATM007,2023-12-17,09:13:07,2404306,DEPÓSITO,7
ATM034,2023-11-10,15:19:11,2830995,RETIRO,5
ATM028,2023-12-03,07:22:49,1039490,DEPÓSITO,7
ATM056,2024-01-16,02:12:15,1791783,DEPÓSITO,2
ATM098,2023-11-11,07:04:08,478137,DEPÓSITO,6
ATM042,2023-12-13,10:26:58,578416,RETIRO,3
ATM089,2023-12-01,00:29:59,1580471,DEPÓSITO,5
ATM025,2023-10-17,09:13:38,973584,RETIRO,2
ATM056,2023-10-21,09:54:07,1484405,DEPÓSITO,6
ATM059,2024-01-16,14:48:28,1196135,RETIRO,2
ATM088,2024-02-20,21:43:27,840903,RETIRO,2
ATM096,2024-01-25,07:43:38,1971654,RETIRO,4
ATM011,2023-10-31,07:11:58,1607608,RETIRO,2
ATM010,2023-12-17,20:15:42,191533,RETIRO,7
ATM031,2024-02-29,15:07:28,2352234,DEPÓSITO,4
ATM079,2023-12-03,07:02:30,2662922,RETIRO,7
ATM093,2023-11-13,15:58:13,1245657,DEPÓSITO,1
ATM007,2023-12-08,12:25:48,349457,DEPÓSITO,5
ATM032,2024-02-25,19:08:25,4103503,DEPÓSITO,7
ATM017,2024-02-29,09:01:19,1118672,RETIRO,4
ATM021,2023-10-22,03:06:54,309653,DEPÓSITO,7
ATM054,2023-09-18,13:48:40,4502717,DEPÓSITO,1
ATM052,2024-02-27,21:58:50,3655503,DEPÓSITO,2
ATM079,2023-10-21,09:36:56,4536165,DEPÓSITO,6
ATM003,2023-10-12,15:44:23,3866853,DEPÓSITO,4
ATM050,2023-10-06,11:21:00,1196891,RETIRO,5
ATM052,2023-10-25,02:00:30,2782622,RETIRO,3
ATM025,2023-11-15,02:17:02,240648,DEPÓSITO,3
ATM071,2024-02-02,00:41:37,529104,RETIRO,5
ATM054,2023-10-27,00:13:09,1407992,RETIRO,5
ATM023,2023-10-13,11:40:42,1136815,DEPÓSITO,5
ATM080,2023-09-09,23:33:59,1031509,RETIRO,6
ATM034,2024-01-23,02:01:05,907661,RETIRO,2
ATM096,2023-11-26,03:10:53,2611559,RETIRO,7
ATM068,2023-11-27,08:18:52,4424911,DEPÓSITO,1
ATM045,2024-02-23,15:11:18,3873199,DEPÓSITO,5
ATM057,2023-09-12,08:53:00,684254,RETIRO,2
ATM047,2023-12-04,17:46:09,1510401,DEPÓSITO,1
ATM061,2023-09-02,19:05:16,429454,RETIRO,6
ATM003,2023-12-07,20:25:23,2933621,RETIRO,4
ATM059,2023-10-26,09:43:12,763928,RETIRO,4
ATM033,2024-01-30,20:47:15,2953237,RETIRO,2
ATM044,2023-11-15,08:28:23,2517196,RETIRO,3
ATM084,2023-09-05,13:50:03,2738710,RETIRO,2
ATM016,2023-12-28,14:20:20,1078050,RETIRO,4
ATM059,2024-02-19,17:29:09,1951225,RETIRO,1
ATM024,2023-10-28,07:22:59,2489211,DEPÓSITO,6
ATM020,2024-02-04,16:08:20,298296,RETIRO,7
ATM056,2023-09-11,21:20:16,2866782,RETIRO,1
ATM086,2023-10-29,19:02:15,2811735,RETIRO,7
ATM091,2023-12-25,21:20:46,3594232,DEPÓSITO,1
ATM009,2023-10-06,00:10:40,2607530,RETIRO,5
ATM040,2023-12-12,14:25:47,390610,RETIRO,2
ATM036,2024-01-29,07:08:20,2507454,DEPÓSITO,1
ATM068,2023-10-12,17:34:52,336952,DEPÓSITO,4
ATM013,2023-09-01,00:45:55,1182177,RETIRO,5
ATM020,2024-01-02,02:41:06,730817,RETIRO,2
ATM044,2023-11-17,16:54:41,2132124,RETIRO,5
ATM051,2024-01-11,11:43:51,4748486,DEPÓSITO,4
ATM039,2023-10-29,14:40:07,2172733,RETIRO,7
ATM025,2024-02-20,07:50:35,3127351,DEPÓSITO,2
ATM023,2024-02-12,06:10:06,903588,RETIRO,1
ATM095,2024-01-31,12:40:12,1928741,RETIRO,3
ATM072,2024-02-09,23:38:19,145007,RETIRO,5
ATM049,2023-12-11,03:47:51,991884,RETIRO,1
ATM008,2023-10-25,09:06:29,4123204,DEPÓSITO,3
ATM051,2023-12-28,21:24:37,2647950,DEPÓSITO,4
ATM047,2023-09-24,04:23:55,647137,RETIRO,7
ATM019,2024-01-17,16:26:00,1323734,RETIRO,3
ATM099,2023-12-18,12:32:47,4238099,DEPÓSITO,1
ATM020,2024-01-21,23:20:02,501409,RETIRO,7
ATM061,2023-09-29,00:11:53,2040473,RETIRO,5
ATM010,2023-10-09,02:42:16,2010856,RETIRO,1
ATM069,2023-09-04,23:11:46,2225456,DEPÓSITO,1
ATM055,2024-02-12,17:10:24,647528,DEPÓSITO,1
ATM006,2023-11-16,10:03:54,163409,DEPÓSITO,4
ATM073,2024-02-10,06:52:39,1681847,DEPÓSITO,6
ATM030,2023-12-30,04:57:31,1566249,RETIRO,6
ATM069,2023-12-06,07:56:03,2775682,RETIRO,3
ATM022,2024-02-16,01:56:35,175663,RETIRO,5
ATM027,2023-10-17,15:40:29,967408,RETIRO,2
ATM035,2023-10-05,19:23:39,2243134,RETIRO,4
ATM037,2023-11-22,21:43:58,712611,DEPÓSITO,3
ATM086,2024-02-07,21:38:09,2658689,RETIRO,3
ATM100,2024-01-03,21:53:14,3802882,DEPÓSITO,3
ATM037,2023-10-24,17:20:18,2983663,RETIRO,2
ATM031,2023-10-01,13:06:51,544648,RETIRO,7
ATM018,2023-12-07,01:58:47,974388,RETIRO,4
ATM057,2023-09-30,15:41:38,1502254,DEPÓSITO,6
ATM032,2024-01-17,05:21:39,4377282,DEPÓSITO,3
ATM014,2023-09-25,11:54:50,1399197,RETIRO,1
ATM016,2023-09-06,20:38:26,2767121,RETIRO,3
ATM011,2023-10-09,01:26:02,1123365,RETIRO,1
ATM099,2024-02-14,22:52:07,4204828,DEPÓSITO,3
ATM061,2023-12-15,00:18:58,1566047,RETIRO,5
ATM036,2024-02-21,19:55:12,3237800,DEPÓSITO,3
ATM007,2023-12-18,23:46:15,4232471,DEPÓSITO,1
ATM015,2023-12-13,09:38:23,3893087,DEPÓSITO,3
ATM058,2023-12-06,19:03:54,74477,RETIRO,3
ATM052,2023-09-26,06:07:12,741128,RETIRO,2
ATM066,2023-12-01,06:39:35,2470486,RETIRO,5
ATM014,2023-12-30,13:51:57,1620993,RETIRO,6
ATM084,2023-12-21,12:03:48,422556,RETIRO,4
ATM005,2023-12-06,08:52:50,1996576,DEPÓSITO,3
ATM001,2023-11-05,05:17:08,122868,RETIRO,7
ATM056,2024-02-14,12:24:15,1715161,RETIRO,3
ATM079,2024-02-03,04:31:06,1627499,DEPÓSITO,6
ATM099,2023-11-05,05:43:11,2493926,RETIRO,7
ATM075,2023-11-25,10:29:55,2462650,RETIRO,6
ATM098,2023-10-25,13:39:10,4250608,DEPÓSITO,3
ATM041,2023-09-10,19:52:11,1049093,DEPÓSITO,7
ATM060,2024-01-17,08:22:52,1488133,DEPÓSITO,3
ATM054,2024-01-12,14:13:21,881349,RETIRO,5
ATM040,2023-11-10,10:29:20,313312,DEPÓSITO,5
ATM065,2023-12-18,04:00:05,572570,DEPÓSITO,1
ATM062,2024-02-13,03:24:58,1914020,RETIRO,2
ATM015,2024-01-04,19:04:29,235393,RETIRO,4
ATM016,2023-09-12,04:42:13,1675759,RETIRO,2
ATM054,2024-02-29,22:37:46,2720632,DEPÓSITO,4
ATM073,2023-12-16,23:10:54,2632534,RETIRO,6
ATM065,2024-02-05,23:23:33,4516626,DEPÓSITO,1
ATM029,2023-10-25,18:42:11,671734,RETIRO,3
ATM018,2023-10-04,09:12:01,1294360,DEPÓSITO,3
ATM066,2024-02-24,21:39:10,2595833,RETIRO,6
ATM049,2023-09-14,00:27:34,1419453,RETIRO,4
ATM008,2023-11-10,07:53:22,1762899,RETIRO,5
ATM097,2024-01-10,15:57:27,4064438,DEPÓSITO,3
ATM083,2023-11-03,07:43:11,1589548,RETIRO,5
ATM049,2023-11-15,05:43:36,740986,DEPÓSITO,3
ATM049,2024-02-12,07:19:29,2860449,RETIRO,1
ATM012,2024-03-01,16:24:11,2569557,DEPÓSITO,5
ATM083,2023-10-05,19:30:14,2615915,DEPÓSITO,4
ATM074,2023-09-20,12:48:10,2779795,DEPÓSITO,3
ATM011,2023-12-02,22:30:59,2627827,RETIRO,6
ATM088,2024-02-26,06:51:32,1764729,DEPÓSITO,1
ATM080,2023-12-09,02:09:43,693835,RETIRO,6
ATM040,2024-02-06,14:09:14,1493533,RETIRO,2
ATM009,2023-12-23,23:40:30,1548488,DEPÓSITO,6
ATM052,2023-12-20,18:05:04,3759853,DEPÓSITO,3
ATM069,2024-01-07,23:48:23,1060633,RETIRO,7
ATM056,2023-09-07,06:25:13,1835027,RETIRO,4
ATM090,2023-11-30,01:24:48,1464789,DEPÓSITO,4
ATM084,2024-01-20,12:52:11,4406391,DEPÓSITO,6
ATM038,2023-09-27,22:24:22,3963247,DEPÓSITO,3
ATM002,2023-10-01,08:52:15,4687424,DEPÓSITO,7
ATM025,2023-12-30,03:58:27,162959,DEPÓSITO,6
ATM007,2024-02-01,10:44:42,2174807,RETIRO,4
ATM011,2023-10-09,04:16:11,2642439,DEPÓSITO,1
ATM085,2023-10-01,09:04:09,836216,DEPÓSITO,7
ATM026,2023-09-04,11:43:55,2762654,RETIRO,1
ATM063,2024-01-18,22:27:56,2860007,RETIRO,4
ATM035,2024-02-21,22:33:35,3622366,DEPÓSITO,3
ATM064,2024-02-05,13:30:22,3525529,DEPÓSITO,1
ATM065,2023-11-13,01:03:48,1490458,RETIRO,1
ATM084,2023-10-05,19:33:57,1325101,RETIRO,4
ATM074,2023-10-07,13:34:38,1013075,DEPÓSITO,6
ATM002,2023-10-07,13:59:23,1963172,RETIRO,6
ATM091,2024-02-27,17:10:44,3537633,DEPÓSITO,2
ATM045,2023-12-06,11:55:18,1301007,RETIRO,3
ATM047,2023-10-07,02:39:39,2530121,DEPÓSITO,6
ATM007,2023-10-12,11:25:24,242787,DEPÓSITO,4
ATM060,2023-09-12,01:23:59,1250035,DEPÓSITO,2
ATM098,2024-01-24,20:33:33,3197917,DEPÓSITO,3
ATM040,2024-02-05,02:36:24,2807695,DEPÓSITO,1
ATM029,2024-01-18,09:33:07,4000970,DEPÓSITO,4
ATM040,2023-11-27,01:53:58,3102215,DEPÓSITO,1
ATM012,2024-01-04,14:24:05,4847947,DEPÓSITO,4
ATM013,2023-12-25,20:21:34,1479494,RETIRO,1
ATM082,2023-09-20,11:27:09,668613,RETIRO,3
ATM011,2024-01-08,06:50:52,960550,RETIRO,1
ATM021,2023-12-22,18:31:52,1824980,RETIRO,5
ATM048,2024-01-07,22:54:02,2263296,DEPÓSITO,7
ATM071,2023-10-19,07:05:31,278025,DEPÓSITO,4
ATM002,2024-02-17,01:21:57,240572,RETIRO,6
ATM076,2023-10-18,08:00:12,2032503,RETIRO,3
ATM078,2024-01-13,10:16:17,2051728,RETIRO,6
ATM093,2023-12-05,01:50:58,2573080,RETIRO,2
ATM043,2024-01-23,11:50:38,2976014,DEPÓSITO,2
ATM026,2023-10-08,08:11:20,2068007,RETIRO,7
ATM001,2023-11-05,16:08:37,348192,RETIRO,7
ATM061,2023-12-26,21:44:42,2747607,DEPÓSITO,2
ATM024,2023-12-23,01:43:22,1416062,RETIRO,6
ATM046,2024-01-14,16:21:51,4045907,DEPÓSITO,7
ATM005,2023-09-07,04:37:10,2668748,DEPÓSITO,4
ATM006,2024-01-17,18:38:50,445728,RETIRO,3
ATM012,2023-09-18,11:44:37,2921196,RETIRO,1
ATM004,2023-12-31,12:58:36,1217105,DEPÓSITO,7
ATM003,2024-01-17,13:58:44,3527435,DEPÓSITO,3
ATM092,2024-03-01,10:29:07,2607135,RETIRO,5
ATM080,2023-11-04,08:29:04,2197431,DEPÓSITO,6
ATM037,2023-12-05,10:21:51,3835201,DEPÓSITO,2
ATM078,2024-01-12,18:46:32,185426,RETIRO,5
ATM004,2023-12-26,18:54:53,4384811,DEPÓSITO,2
ATM053,2023-11-10,12:59:29,4224287,DEPÓSITO,5
ATM014,2023-11-23,08:05:44,811648,RETIRO,4
ATM045,2023-11-06,01:35:44,4286329,DEPÓSITO,1
ATM014,2024-01-02,08:35:31,2084064,RETIRO,2
ATM066,2023-12-10,09:50:35,939450,DEPÓSITO,7
ATM064,2024-01-15,02:39:49,475624,RETIRO,1
ATM037,2023-10-11,06:21:38,529970,RETIRO,3
ATM024,2023-11-13,19:13:15,2627984,RETIRO,1
ATM012,2024-02-25,14:40:06,781635,DEPÓSITO,7
